STATN	STNCODE	DEPH	SDATE	DOXY_BTL_bottom
Å15	SKEX16	125.0	2005-01-17	6.56
Å15	SKEX16	125.0	2005-02-21	6.72
Å15	SKEX16	125.0	2005-04-04	6.74
Å15	SKEX16	125.0	2005-04-25	6.72
Å15	SKEX16	125.0	2005-05-16	6.12
Å15	SKEX16	125.0	2005-06-13	6.25
Å15	SKEX16	125.0	2005-07-11	5.88
Å15	SKEX16	125.0	2005-08-08	5.56
Å15	SKEX16	125.0	2005-08-29	5.46
Å15	SKEX16	125.0	2005-10-24	4.76
Å15	SKEX16	125.0	2006-01-16	6.97
Å15	SKEX16	125.0	2006-02-27	6.49
Å15	SKEX16	125.0	2006-03-30	6.26
Å15	SKEX16	125.0	2006-04-24	6.94
Å15	SKEX16	125.0	2006-05-19	6.11
Å15	SKEX16	125.0	2006-06-12	6.22
Å15	SKEX16	134.0	2006-07-10	5.66
Å15	SKEX16	135.0	2006-08-31	5.74
Å15	SKEX16	133.0	2006-09-25	4.38
Å15	SKEX16	132.0	2006-11-13	5.23
Å15	SKEX16	134.0	2007-01-25	6.53
Å15	SKEX16	134.0	2007-02-19	6.57
Å15	SKEX16	134.0	2007-04-15	6.33
Å15	SKEX16	134.0	2007-05-21	6.29
Å15	SKEX16	134.0	2007-07-09	5.66
Å15	SKEX16	138.0	2007-08-06	5.39
Å15	SKEX16	135.0	2007-09-24	4.96
Å15	SKEX16	136.0	2007-11-12	5.15
Å15	SKEX16	133.0	2007-12-13	6.11
Å15	SKEX16	137.0	2008-01-14	6.01
Å15	SKEX16	135.0	2008-02-18	6.64
Å15	SKEX16	134.0	2008-03-20	6.38
Å15	SKEX16	134.0	2008-04-14	6.54
Å15	SKEX16	135.0	2008-05-12	6.01
Å15	SKEX16	131.0	2008-06-09	5.83
Å15	SKEX16	135.0	2008-07-07	5.99
Å15	SKEX16	136.0	2008-08-18	5.72
Å15	SKEX16	134.0	2008-09-11	5.64
Å15	SKEX16	133.0	2008-09-15	5.62
Å15	SKEX16	140.0	2008-10-09	5.51
Å15	SKEX16	135.0	2008-12-11	5.6
Å15	SKEX16	136.0	2009-01-18	6.61
Å15	SKEX16	135.0	2009-02-16	6.25
Å15	SKEX16	135.0	2009-03-20	6.75
Å15	SKEX16	133.0	2009-04-14	6.47
Å15	SKEX16	135.0	2009-05-11	5.56
Å15	SKEX16	136.0	2009-06-08	6.1
Å15	SKEX16	133.0	2009-06-29	5.69
Å15	SKEX16	146.0	2009-07-27	5.32
Å15	SKEX16	142.0	2009-08-22	5.15
Å15	SKEX16	136.0	2009-09-14	5.5
Å15	SKEX16	139.0	2009-10-08	5.02
Å15	SKEX16	132.0	2009-11-09	5.1
Å15	SKEX16	130.0	2009-12-10	5.75
Å15	SKEX16	134.0	2010-01-17	5.35
Å15	SKEX16	132.0	2010-02-14	6.31
Å15	SKEX16	135.0	2010-03-19	6.73
Å15	SKEX16	132.0	2010-04-12	6.67
Å15	SKEX16	135.0	2010-05-03	6.46
Å15	SKEX16	132.0	2010-05-31	6.27
Å15	SKEX16	133.0	2010-06-28	6.11
Å15	SKEX16	134.0	2010-07-19	5.8
Å15	SKEX16	148.0	2010-08-16	5.32
Å15	SKEX16	139.0	2010-09-13	5.36
Å15	SKEX16	136.0	2010-10-07	5.45
Å15	SKEX16	137.0	2010-11-08	5.09
Å15	SKEX16	136.0	2010-12-07	5.33
Å15	SKEX16	137.0	2011-01-10	7.04
Å15	SKEX16	137.0	2011-03-07	6.49
Å15	SKEX16	137.0	2011-04-13	6.97
Å15	SKEX16	139.0	2011-06-17	6.16
Å15	SKEX16	132.0	2011-07-10	5.77
Å15	SKEX16	132.0	2011-08-06	5.5
Å15	SKEX16	134.0	2011-09-18	5.47
Å15	SKEX16	132.0	2011-10-14	5.13
Å15	SKEX16	133.0	2011-11-15	5.31
Å15	SKEX16	136.0	2011-12-05	6.24
Å15	SKEX16	137.0	2012-01-09	6.61
Å15	SKEX16	137.0	2012-02-28	6.75
Å15	SKEX16	138.0	2012-03-20	6.65
Å15	SKEX16	135.0	2012-04-10	6.44
Å15	SKEX16	135.0	2012-05-09	6.11
Å15	SKEX16	138.0	2012-07-09	5.53
Å15	SKEX16	132.0	2012-08-22	5.25
Å15	SKEX16	136.0	2012-09-17	5.36
Å15	SKEX16	134.0	2012-11-07	5.38
Å15	SKEX16	132.0	2012-12-19	5.33
Å15	SKEX16	135.0	2013-01-28	5.65
Å15	SKEX16	131.0	2013-02-26	6.53
Å15	SKEX16	135.0	2013-03-25	6.28
Å15	SKEX16	133.0	2013-04-06	5.84
Å15	SKEX16	136.0	2013-05-24	6.67
Å15	SKEX16	134.0	2013-06-26	6.14
Å15	SKEX16	133.0	2013-07-30	5.7
Å15	SKEX16	133.0	2013-08-12	5.93
Å15	SKEX16	134.0	2013-09-22	5.38
Å15	SKEX16	130.0	2013-10-06	5.34
Å15	SKEX16	134.0	2013-11-22	5.34
Å15	SKEX16	131.0	2013-12-15	6.3
Å15	SKEX16	137.0	2014-02-28	6.66
Å15	SKEX16	137.0	2014-03-21	6.63
Å15	SKEX16	136.0	2014-04-29	5.72
Å15	SKEX16	135.0	2014-07-11	5.79
Å15	SKEX16	135.0	2014-08-05	5.16
Å15	SKEX16	134.0	2014-09-05	4.95
Å15	SKEX16	135.0	2014-10-24	5.03
Å15	SKEX16	134.0	2014-11-12	4.76
Å15	SKEX16	134.0	2014-12-09	5.34
Å15	SKEX16	135.0	2015-02-18	6.16
Å15	SKEX16	136.0	2015-04-24	6.66
Å15	SKEX16	134.0	2015-06-15	6.03
Å15	SKEX16	135.0	2015-07-24	5.37
Å15	SKEX16	140.0	2015-08-23	5.27
Å15	SKEX16	137.0	2015-09-04	5.01
Å15	SKEX16	135.0	2015-10-16	5.13
Å15	SKEX16	133.0	2015-11-13	5.22
Å15	SKEX16	139.0	2015-12-11	6.19
Å15	SKEX16	135.0	2016-01-11	5.43
Å15	SKEX16	138.0	2016-02-20	6.8
Å15	SKEX16	135.0	2016-03-19	6.08
Å15	SKEX16	135.0	2016-04-22	6.07
Å15	SKEX16	135.0	2016-05-19	6.08
Å15	SKEX16	136.0	2016-06-17	5.92
Å15	SKEX16	137.0	2016-07-24	5.62
Å15	SKEX16	135.0	2016-08-26	5.36
Å15	SKEX16	135.0	2016-09-16	5.16
Å15	SKEX16	136.0	2016-10-14	5.49
Å15	SKEX16	125.0	2016-11-18	5.51
Å15	SKEX16	136.0	2016-12-11	5.56
Å15	SKEX16	135.0	2017-02-13	6.09
Å15	SKEX16	136.0	2017-03-12	6.66
Å15	SKEX16	135.0	2017-04-21	6.59
Å15	SKEX16	136.0	2017-06-18	6.17
Å15	SKEX16	136.0	2017-07-14	5.87
Å15	SKEX16	134.0	2018-09-23	nan
Å15	SKEX16	134.0	2018-09-24	5.12
Å15	SKEX16	135.0	2018-10-18	3.86
Å15	SKEX16	135.0	2018-11-12	5.35
Å15	SKEX16	137.0	2018-12-08	5.62
Å15	SKEX16	137.0	2019-02-21	6.63
Å15	SKEX16	133.0	2019-03-18	6.75
Å15	SKEX16	136.0	2019-04-08	6.72
Å15	SKEX16	135.0	2019-05-13	5.93
Å15	SKEX16	136.0	2019-06-13	6.04
Å15	SKEX16	135.0	2019-08-20	5.21
Å17	SKEX18	300.0	1985-01-28	6.72
Å17	SKEX18	300.0	1985-05-21	6.42
Å17	SKEX18	300.0	1985-12-02	nan
Å17	SKEX18	300.0	1985-12-03	5.87
Å17	SKEX18	300.0	1986-01-20	6.54
Å17	SKEX18	300.0	1986-06-16	6.36
Å17	SKEX18	300.0	1986-08-19	6.33
Å17	SKEX18	300.0	1987-03-02	nan
Å17	SKEX18	300.0	1987-03-03	5.99
Å17	SKEX18	300.0	1987-04-08	6.48
Å17	SKEX18	300.0	1987-06-14	6.36
Å17	SKEX18	300.0	1987-08-20	6.02
Å17	SKEX18	300.0	1988-01-25	5.05
Å17	SKEX18	300.0	1988-05-25	5.41
Å17	SKEX18	300.0	1988-08-23	5.8
Å17	SKEX18	300.0	1988-11-24	5.68
Å17	SKEX18	300.0	1989-02-28	6.9
Å17	SKEX18	300.0	1989-04-19	5.68
Å17	SKEX18	300.0	1989-05-17	4.78
Å17	SKEX18	300.0	1989-08-31	5.58
Å17	SKEX18	300.0	1989-11-21	5.5
Å17	SKEX18	300.0	1992-05-03	nan
Å17	SKEX18	300.0	1992-05-04	6.24
Å17	SKEX18	300.0	1999-08-22	nan
Å17	SKEX18	300.0	1999-08-23	5.98
Å17	SKEX18	300.0	1999-09-27	5.53
Å17	SKEX18	300.0	1999-11-14	5.42
Å17	SKEX18	300.0	1999-12-16	5.92
Å17	SKEX18	300.0	2000-02-21	6.53
Å17	SKEX18	300.0	2000-03-28	5.53
Å17	SKEX18	300.0	2000-04-25	6.05
Å17	SKEX18	300.0	2000-05-15	6.42
Å17	SKEX18	300.0	2000-06-17	6.01
Å17	SKEX18	300.0	2000-07-10	5.95
Å17	SKEX18	300.0	2000-08-12	5.82
Å17	SKEX18	300.0	2000-08-28	5.78
Å17	SKEX18	300.0	2000-09-25	5.73
Å17	SKEX18	300.0	2000-10-02	5.77
Å17	SKEX18	300.0	2000-11-06	5.59
Å17	SKEX18	300.0	2000-12-04	5.79
Å17	SKEX18	300.0	2001-01-15	5.74
Å17	SKEX18	300.0	2001-02-26	6.51
Å17	SKEX18	300.0	2001-03-26	6.27
Å17	SKEX18	300.0	2001-04-23	6.67
Å17	SKEX18	300.0	2001-05-17	6.51
Å17	SKEX18	300.0	2001-06-11	6.38
Å17	SKEX18	300.0	2001-07-09	6.11
Å17	SKEX18	300.0	2001-09-01	5.92
Å17	SKEX18	300.0	2001-11-12	5.52
Å17	SKEX18	300.0	2001-12-13	5.47
Å17	SKEX18	300.0	2002-01-11	5.48
Å17	SKEX18	300.0	2002-03-23	6.35
Å17	SKEX18	300.0	2002-04-15	6.31
Å17	SKEX18	300.0	2002-05-13	6.44
Å17	SKEX18	300.0	2002-06-10	6.06
Å17	SKEX18	300.0	2002-07-29	5.74
Å17	SKEX18	300.0	2002-08-26	5.83
Å17	SKEX18	300.0	2002-09-23	5.67
Å17	SKEX18	300.0	2002-11-11	5.66
Å17	SKEX18	300.0	2002-12-12	5.52
Å17	SKEX18	300.0	2003-01-13	5.67
Å17	SKEX18	300.0	2003-02-17	6.0
Å17	SKEX18	300.0	2003-03-27	6.3
Å17	SKEX18	300.0	2003-05-05	6.41
Å17	SKEX18	300.0	2003-06-02	6.04
Å17	SKEX18	300.0	2003-07-07	6.05
Å17	SKEX18	300.0	2003-07-28	5.91
Å17	SKEX18	300.0	2003-08-29	5.71
Å17	SKEX18	300.0	2003-09-22	5.71
Å17	SKEX18	300.0	2003-10-24	5.69
Å17	SKEX18	300.0	2003-11-10	5.63
Å17	SKEX18	300.0	2003-12-11	5.33
Å17	SKEX18	300.0	2004-01-12	5.43
Å17	SKEX18	300.0	2004-02-16	6.72
Å17	SKEX18	300.0	2004-03-25	6.95
Å17	SKEX18	300.0	2004-04-19	6.18
Å17	SKEX18	300.0	2004-05-10	6.09
Å17	SKEX18	300.0	2004-06-07	6.15
Å17	SKEX18	300.0	2004-06-28	6.02
Å17	SKEX18	300.0	2004-07-26	5.77
Å17	SKEX18	300.0	2004-08-21	5.64
Å17	SKEX18	300.0	2004-10-18	5.55
Å17	SKEX18	300.0	2004-11-08	5.57
Å17	SKEX18	300.0	2004-12-09	5.68
Å17	SKEX18	300.0	2005-01-17	6.67
Å17	SKEX18	300.0	2005-02-21	6.73
Å17	SKEX18	300.0	2005-04-25	6.72
Å17	SKEX18	300.0	2005-05-16	6.38
Å17	SKEX18	300.0	2005-06-13	6.15
Å17	SKEX18	300.0	2005-07-11	6.26
Å17	SKEX18	300.0	2005-08-08	6.02
Å17	SKEX18	300.0	2005-08-29	5.98
Å17	SKEX18	300.0	2005-09-26	6.03
Å17	SKEX18	300.0	2005-10-24	5.77
Å17	SKEX18	300.0	2005-12-15	5.48
Å17	SKEX18	300.0	2006-01-16	5.84
Å17	SKEX18	300.0	2006-02-27	5.8
Å17	SKEX18	300.0	2006-03-30	6.06
Å17	SKEX18	300.0	2006-05-19	6.17
Å17	SKEX18	300.0	2006-06-12	6.05
Å17	SKEX18	300.0	2006-07-10	6.06
Å17	SKEX18	300.0	2006-08-07	5.74
Å17	SKEX18	300.0	2006-08-31	5.86
Å17	SKEX18	300.0	2006-09-20	5.61
Å17	SKEX18	300.0	2006-09-25	5.59
Å17	SKEX18	300.0	2006-10-24	5.54
Å17	SKEX18	300.0	2006-11-13	5.35
Å17	SKEX18	300.0	2006-12-14	5.44
Å17	SKEX18	300.0	2007-02-07	6.3
Å17	SKEX18	300.0	2007-02-19	6.27
Å17	SKEX18	300.0	2007-03-23	6.71
Å17	SKEX18	300.0	2007-04-15	6.5
Å17	SKEX18	300.0	2007-05-21	6.43
Å17	SKEX18	300.0	2007-06-11	6.14
Å17	SKEX18	300.0	2007-07-09	5.92
Å17	SKEX18	300.0	2007-08-06	5.62
Å17	SKEX18	300.0	2007-08-27	5.9
Å17	SKEX18	300.0	2007-09-24	5.85
Å17	SKEX18	300.0	2007-11-01	5.69
Å17	SKEX18	300.0	2007-11-12	5.61
Å17	SKEX18	300.0	2007-12-13	5.53
Å17	SKEX18	300.0	2008-01-14	5.52
Å17	SKEX18	300.0	2008-02-18	6.57
Å17	SKEX18	300.0	2008-03-20	6.46
Å17	SKEX18	300.0	2008-04-14	6.5
Å17	SKEX18	300.0	2008-05-12	6.31
Å17	SKEX18	300.0	2008-06-09	6.11
Å17	SKEX18	300.0	2008-07-07	5.98
Å17	SKEX18	300.0	2008-07-28	5.92
Å17	SKEX18	300.0	2008-08-18	5.82
Å17	SKEX18	300.0	2008-09-15	5.86
Å17	SKEX18	300.0	2008-10-09	5.65
Å17	SKEX18	300.0	2008-12-11	5.56
Å17	SKEX18	300.0	2009-01-18	6.64
Å17	SKEX18	300.0	2009-02-16	6.22
Å17	SKEX18	300.0	2009-03-20	6.46
Å17	SKEX18	300.0	2009-04-14	6.59
Å17	SKEX18	300.0	2009-05-11	6.45
Å17	SKEX18	300.0	2009-06-08	6.14
Å17	SKEX18	300.0	2009-06-29	6.12
Å17	SKEX18	300.0	2009-07-27	6.09
Å17	SKEX18	300.0	2009-08-22	6.01
Å17	SKEX18	300.0	2009-09-14	5.69
Å17	SKEX18	300.0	2009-10-07	5.32
Å17	SKEX18	300.0	2009-11-09	5.81
Å17	SKEX18	300.0	2009-12-10	5.48
Å17	SKEX18	300.0	2010-01-17	5.52
Å17	SKEX18	300.0	2010-02-14	6.74
Å17	SKEX18	300.0	2010-03-19	6.4
Å17	SKEX18	300.0	2010-04-12	6.48
Å17	SKEX18	300.0	2010-05-03	6.55
Å17	SKEX18	300.0	2010-05-31	6.35
Å17	SKEX18	300.0	2010-06-28	6.12
Å17	SKEX18	300.0	2010-07-19	6.16
Å17	SKEX18	300.0	2010-08-16	6.1
Å17	SKEX18	300.0	2010-09-13	5.95
Å17	SKEX18	300.0	2010-10-07	6.14
Å17	SKEX18	300.0	2010-11-08	6.18
Å17	SKEX18	300.0	2010-12-07	5.64
Å17	SKEX18	300.0	2011-01-10	5.89
Å17	SKEX18	300.0	2011-03-07	6.2
Å17	SKEX18	300.0	2011-04-13	6.81
Å17	SKEX18	300.0	2011-06-17	6.34
Å17	SKEX18	300.0	2011-07-10	6.1
Å17	SKEX18	300.0	2011-08-07	5.97
Å17	SKEX18	300.0	2011-09-18	6.25
Å17	SKEX18	300.0	2011-10-14	6.04
Å17	SKEX18	300.0	2011-11-15	5.81
Å17	SKEX18	300.0	2011-12-05	5.72
Å17	SKEX18	300.0	2012-01-09	6.53
Å17	SKEX18	300.0	2012-02-28	6.35
Å17	SKEX18	300.0	2012-03-21	6.19
Å17	SKEX18	300.0	2012-07-09	6.11
Å17	SKEX18	300.0	2012-09-17	5.76
Å17	SKEX18	300.0	2012-11-08	5.53
Å17	SKEX18	300.0	2012-12-19	5.92
Å17	SKEX18	300.0	2013-01-29	5.65
Å17	SKEX18	300.0	2013-02-26	6.5
Å17	SKEX18	300.0	2013-03-25	6.45
Å17	SKEX18	300.0	2013-04-06	6.99
Å17	SKEX18	300.0	2013-05-24	6.81
Å17	SKEX18	300.0	2013-06-26	6.43
Å17	SKEX18	300.0	2013-07-30	5.97
Å17	SKEX18	300.0	2013-08-12	6.17
Å17	SKEX18	300.0	2013-09-22	6.01
Å17	SKEX18	300.0	2013-10-06	5.42
Å17	SKEX18	300.0	2013-12-15	6.1
Å17	SKEX18	300.0	2014-02-08	5.83
Å17	SKEX18	346.0	2014-09-03	nan
Å17	SKEX18	346.0	2014-09-04	5.7
Å17	SKEX18	300.0	2014-11-12	5.65
Å17	SKEX18	300.0	2014-12-09	5.51
Å17	SKEX18	300.0	2015-06-14	nan
Å17	SKEX18	300.0	2015-06-15	6.14
Å17	SKEX18	300.0	2015-08-23	5.78
Å17	SKEX18	300.0	2015-09-04	5.41
Å17	SKEX18	300.0	2015-10-16	5.51
Å17	SKEX18	300.0	2015-12-11	5.33
Å17	SKEX18	340.0	2016-03-19	6.1
Å17	SKEX18	300.0	2016-05-19	6.02
Å17	SKEX18	300.0	2016-06-16	5.99
Å17	SKEX18	344.0	2016-07-24	5.84
Å17	SKEX18	330.0	2017-01-22	nan
Å17	SKEX18	340.0	2017-07-14	6.06
Å17	SKEX18	348.0	2018-09-24	nan
Å17	SKEX18	300.0	2018-10-18	5.67
Å17	SKEX18	300.0	2019-05-11	nan
Å17	SKEX18	300.0	2019-05-12	5.97
L9 LAHOLMSBUKTEN	KAEL60	19.0	1993-05-18	4.7
L9 LAHOLMSBUKTEN	KAEL60	20.0	1993-06-15	7.1
L9 LAHOLMSBUKTEN	KAEL60	20.0	1993-07-13	7.0
L9 LAHOLMSBUKTEN	KAEL60	20.0	1993-08-03	3.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1993-09-07	1.6
L9 LAHOLMSBUKTEN	KAEL60	18.0	1993-10-07	2.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	1993-11-01	1.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1993-12-01	4.1
L9 LAHOLMSBUKTEN	KAEL60	20.0	1994-02-08	8.3
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-03-16	6.3
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-04-06	5.3
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-05-03	3.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-06-06	4.1
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-07-05	3.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-08-01	2.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-09-07	1.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-09-19	3.5
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-10-10	3.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-11-01	2.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1994-12-12	2.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-01-15	6.5
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-02-14	8.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-03-08	7.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-04-12	7.5
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-05-02	5.9
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-06-07	1.4
L9 LAHOLMSBUKTEN	KAEL60	18.0	1995-07-10	0.8
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-08-08	3.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-09-06	3.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-10-12	2.9
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-11-07	4.5
L9 LAHOLMSBUKTEN	KAEL60	19.0	1995-12-04	5.9
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-02-29	6.1
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-03-13	6.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-04-08	3.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-05-08	4.8
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-06-04	3.7
L9 LAHOLMSBUKTEN	KAEL60	20.0	1996-07-02	1.5
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-08-06	1.6
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-09-03	3.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-10-01	2.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-11-13	6.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	1996-12-05	6.8
L9 LAHOLMSBUKTEN	KAEL60	18.0	1997-01-20	4.65
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-02-19	6.34
L9 LAHOLMSBUKTEN	KAEL60	17.0	1997-03-18	6.76
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-04-08	6.1
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-05-06	5.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-06-03	6.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-07-01	4.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-08-05	4.2
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-09-01	5.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-10-07	5.8
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-11-05	3.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	1997-12-03	4.1
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-01-14	4.2
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-02-10	4.6
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-03-10	7.3
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-03-31	6.9
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-05-05	5.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-06-03	3.9
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-06-30	1.5
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-08-05	4.78
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-09-01	5.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-10-06	3.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-11-04	6.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	1998-12-10	6.9
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-01-12	5.6
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-02-10	8.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-03-10	4.78
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-04-07	3.19
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-05-04	3.98
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-06-01	5.41
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-07-06	4.42
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-08-03	5.64
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-09-01	2.52
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-10-07	3.2
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-11-04	3.6
L9 LAHOLMSBUKTEN	KAEL60	19.0	1999-12-15	6.8
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-01-13	7.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-02-16	8.0
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-03-15	8.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-04-12	9.2
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-05-03	7.5
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-06-06	4.6
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-07-05	5.5
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-08-02	2.6
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-09-06	1.2
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-10-12	1.4
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-11-16	5.1
L9 LAHOLMSBUKTEN	KAEL60	19.0	2000-12-06	7.7
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-01-15	5.9
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-02-14	5.01
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-03-06	4.67
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-04-04	5.51
L9 LAHOLMSBUKTEN	KAEL60	20.0	2001-05-09	5.28
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-06-05	5.13
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-07-04	5.64
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-08-08	4.88
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-09-05	3.38
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-10-18	2.9
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-11-14	7.34
L9 LAHOLMSBUKTEN	KAEL60	19.0	2001-12-05	7.58
L9 LAHOLMSBUKTEN	KAEL60	18.0	2002-02-06	7.48
L9 LAHOLMSBUKTEN	KAEL60	18.5	2002-03-05	7.31
L9 LAHOLMSBUKTEN	KAEL60	18.0	2002-04-03	7.2
L9 LAHOLMSBUKTEN	KAEL60	19.0	2002-05-07	4.85
L9 LAHOLMSBUKTEN	KAEL60	18.0	2002-06-04	3.82
L9 LAHOLMSBUKTEN	KAEL60	18.5	2002-07-02	5.96
L9 LAHOLMSBUKTEN	KAEL60	18.5	2002-08-06	0.39
L9 LAHOLMSBUKTEN	KAEL60	18.5	2002-09-03	0.57
L9 LAHOLMSBUKTEN	KAEL60	18.5	2002-10-01	2.72
L9 LAHOLMSBUKTEN	KAEL60	17.2	2002-11-04	2.27
L9 LAHOLMSBUKTEN	KAEL60	18.5	2002-12-03	1.55
L9 LAHOLMSBUKTEN	KAEL60	18.5	2003-02-04	6.17
L9 LAHOLMSBUKTEN	KAEL60	18.5	2003-04-01	4.71
L9 LAHOLMSBUKTEN	KAEL60	19.0	2003-05-06	6.75
L9 LAHOLMSBUKTEN	KAEL60	18.5	2003-06-03	4.86
L9 LAHOLMSBUKTEN	KAEL60	18.5	2003-07-01	5.68
L9 LAHOLMSBUKTEN	KAEL60	18.5	2003-08-05	3.19
L9 LAHOLMSBUKTEN	KAEL60	18.0	2003-09-02	2.73
L9 LAHOLMSBUKTEN	KAEL60	18.5	2003-10-07	4.98
L9 LAHOLMSBUKTEN	KAEL60	18.8	2003-11-06	2.41
L9 LAHOLMSBUKTEN	KAEL60	19.2	2003-12-02	1.99
L9 LAHOLMSBUKTEN	KAEL60	19.0	2004-01-07	7.28
L9 LAHOLMSBUKTEN	KAEL60	19.0	2004-02-03	5.9
L9 LAHOLMSBUKTEN	KAEL60	19.4	2004-03-02	4.94
L9 LAHOLMSBUKTEN	KAEL60	18.3	2004-03-30	4.08
L9 LAHOLMSBUKTEN	KAEL60	18.5	2004-05-04	4.89
L9 LAHOLMSBUKTEN	KAEL60	18.5	2004-06-01	4.78
L9 LAHOLMSBUKTEN	KAEL60	18.5	2004-07-06	5.02
L9 LAHOLMSBUKTEN	KAEL60	18.5	2004-08-03	0.85
L9 LAHOLMSBUKTEN	KAEL60	19.1	2004-11-02	2.49
L9 LAHOLMSBUKTEN	KAEL60	18.5	2004-12-07	6.31
L9 LAHOLMSBUKTEN	KAEL60	19.0	2005-01-25	6.15
